Happiness Rank,Country,Region,Happiness Score,Economy (GDP per Capita),Family (Social Support),Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Year
1.0,Finland,Western Europe,7.842,1.446,1.106,0.741,0.691,0.481,0.124,2021
2.0,Denmark,Western Europe,7.62,1.502,1.108,0.763,0.686,0.485,0.208,2021
3.0,Switzerland,Western Europe,7.571,1.566,1.079,0.816,0.653,0.413,0.204,2021
4.0,Iceland,Western Europe,7.554,1.482,1.172,0.772,0.698,0.17,0.293,2021
5.0,Netherlands,Western Europe,7.464,1.501,1.079,0.753,0.647,0.384,0.302,2021
6.0,Norway,Western Europe,7.392,1.543,1.108,0.782,0.703,0.427,0.249,2021
7.0,Sweden,Western Europe,7.363,1.478,1.062,0.763,0.685,0.448,0.244,2021
8.0,Luxembourg,Western Europe,7.324,1.751,1.003,0.76,0.639,0.353,0.166,2021
9.0,New Zealand,North America and ANZ,7.277,1.4,1.094,0.785,0.665,0.445,0.276,2021
10.0,Austria,Western Europe,7.268,1.492,1.062,0.782,0.64,0.292,0.215,2021
11.0,Australia,North America and ANZ,7.183,1.453,1.076,0.801,0.647,0.317,0.291,2021
12.0,Israel,Middle East and North Africa,7.157,1.376,1.074,0.788,0.509,0.119,0.208,2021
13.0,Germany,Western Europe,7.155,1.48,0.993,0.757,0.6,0.306,0.195,2021
14.0,Canada,North America and ANZ,7.103,1.447,1.044,0.798,0.648,0.335,0.246,2021
15.0,Ireland,Western Europe,7.085,1.644,1.092,0.753,0.606,0.367,0.238,2021
16.0,Costa Rica,Latin America and Caribbean,7.069,1.134,0.966,0.722,0.673,0.083,0.105,2021
17.0,United Kingdom,Western Europe,7.064,1.423,1.062,0.757,0.58,0.306,0.34,2021
18.0,Czech Republic,Central and Eastern Europe,6.965,1.37,1.09,0.703,0.58,0.046,0.052,2021
19.0,United States,North America and ANZ,6.951,1.533,1.03,0.621,0.554,0.154,0.252,2021
20.0,Belgium,Western Europe,6.834,1.463,0.998,0.747,0.489,0.187,0.088,2021
21.0,France,Western Europe,6.69,1.421,1.081,0.804,0.536,0.235,0.092,2021
22.0,Bahrain,Middle East and North Africa,6.647,1.409,0.899,0.662,0.661,0.139,0.246,2021
23.0,Malta,Western Europe,6.602,1.411,1.055,0.747,0.664,0.183,0.275,2021
24.0,Taiwan,East Asia,6.584,1.48,0.982,0.665,0.49,0.139,0.142,2021
25.0,United Arab Emirates,Middle East and North Africa,6.561,1.555,0.86,0.594,0.67,0.223,0.236,2021
26.0,Saudi Arabia,Middle East and North Africa,6.494,1.435,0.964,0.571,0.603,0.163,0.09,2021
27.0,Spain,Western Europe,6.491,1.375,1.057,0.826,0.462,0.124,0.135,2021
28.0,Italy,Western Europe,6.483,1.393,0.94,0.798,0.379,0.047,0.133,2021
29.0,Slovenia,Central and Eastern Europe,6.461,1.36,1.093,0.722,0.69,0.085,0.122,2021
30.0,Guatemala,Latin America and Caribbean,6.435,0.845,0.79,0.519,0.638,0.105,0.163,2021
31.0,Uruguay,Latin America and Caribbean,6.431,1.164,1.042,0.649,0.625,0.223,0.128,2021
32.0,Singapore,Southeast Asia,6.377,1.695,1.019,0.897,0.664,0.547,0.176,2021
33.0,Kosovo,Central and Eastern Europe,6.372,0.937,0.807,0.483,0.593,0.014,0.356,2021
34.0,Slovakia,Central and Eastern Europe,6.331,1.304,1.066,0.653,0.468,0.018,0.107,2021
35.0,Brazil,Latin America and Caribbean,6.33,1.028,0.944,0.571,0.514,0.117,0.142,2021
36.0,Mexico,Latin America and Caribbean,6.317,1.126,0.83,0.634,0.585,0.089,0.092,2021
37.0,Jamaica,Latin America and Caribbean,6.309,0.891,0.932,0.599,0.618,0.035,0.099,2021
38.0,Lithuania,Central and Eastern Europe,6.255,1.35,1.065,0.612,0.476,0.073,0.056,2021
39.0,Cyprus,Western Europe,6.223,1.377,0.765,0.801,0.464,0.061,0.178,2021
40.0,Estonia,Central and Eastern Europe,6.189,1.344,1.079,0.64,0.641,0.263,0.119,2021
41.0,Panama,Latin America and Caribbean,6.18,1.298,0.976,0.667,0.596,0.053,0.079,2021
42.0,Uzbekistan,Commonwealth of Independent States,6.179,0.769,1.027,0.528,0.716,0.271,0.391,2021
43.0,Chile,Latin America and Caribbean,6.172,1.2,0.946,0.678,0.438,0.07,0.159,2021
44.0,Poland,Central and Eastern Europe,6.166,1.309,0.982,0.668,0.558,0.13,0.08,2021
45.0,Kazakhstan,Commonwealth of Independent States,6.152,1.23,1.103,0.527,0.573,0.132,0.143,2021
46.0,Romania,Central and Eastern Europe,6.14,1.275,0.832,0.595,0.564,0.001,0.045,2021
47.0,Kuwait,Middle East and North Africa,6.106,1.461,0.857,0.58,0.591,0.13,0.12,2021
48.0,Serbia,Central and Eastern Europe,6.078,1.101,0.924,0.634,0.482,0.066,0.189,2021
49.0,El Salvador,Latin America and Caribbean,6.061,0.845,0.675,0.565,0.615,0.16,0.116,2021
50.0,Mauritius,Sub-Saharan Africa,6.049,1.178,0.996,0.574,0.59,0.096,0.153,2021
51.0,Latvia,Central and Eastern Europe,6.032,1.285,1.047,0.587,0.405,0.089,0.082,2021
52.0,Colombia,Latin America and Caribbean,6.012,1.021,0.866,0.615,0.554,0.063,0.1,2021
53.0,Hungary,Central and Eastern Europe,5.992,1.301,1.083,0.615,0.454,0.04,0.067,2021
54.0,Thailand,Southeast Asia,5.985,1.107,0.957,0.596,0.611,0.028,0.375,2021
55.0,Nicaragua,Latin America and Caribbean,5.972,0.693,0.904,0.604,0.553,0.176,0.201,2021
56.0,Japan,East Asia,5.94,1.389,0.949,0.838,0.504,0.192,0.02,2021
57.0,Argentina,Latin America and Caribbean,5.929,1.162,0.98,0.646,0.544,0.067,0.069,2021
58.0,Portugal,Western Europe,5.929,1.323,0.939,0.76,0.621,0.033,0.029,2021
59.0,Honduras,Latin America and Caribbean,5.919,0.703,0.787,0.593,0.578,0.083,0.241,2021
60.0,Croatia,Central and Eastern Europe,5.882,1.251,1.039,0.703,0.453,0.0,0.111,2021
61.0,Philippines,Southeast Asia,5.88,0.853,0.828,0.426,0.651,0.126,0.125,2021
62.0,South Korea,East Asia,5.845,1.403,0.758,0.801,0.353,0.135,0.134,2021
63.0,Peru,Latin America and Caribbean,5.84,0.986,0.833,0.623,0.536,0.031,0.087,2021
64.0,Bosnia and Herzegovina,Central and Eastern Europe,5.813,1.032,0.919,0.618,0.395,0.005,0.261,2021
65.0,Moldova,Commonwealth of Independent States,5.766,0.985,0.888,0.542,0.536,0.013,0.137,2021
66.0,Ecuador,Latin America and Caribbean,5.764,0.935,0.806,0.64,0.56,0.062,0.107,2021
67.0,Kyrgyzstan,Commonwealth of Independent States,5.744,0.665,0.971,0.501,0.673,0.02,0.266,2021
68.0,Greece,Western Europe,5.723,1.273,0.811,0.76,0.243,0.074,0.0,2021
69.0,Bolivia,Latin America and Caribbean,5.716,0.842,0.782,0.486,0.6,0.064,0.138,2021
70.0,Mongolia,East Asia,5.677,0.966,1.065,0.442,0.397,0.053,0.263,2021
71.0,Paraguay,Latin America and Caribbean,5.653,0.983,0.97,0.549,0.602,0.037,0.206,2021
72.0,Montenegro,Central and Eastern Europe,5.581,1.155,0.891,0.637,0.397,0.081,0.166,2021
73.0,Dominican Republic,Latin America and Caribbean,5.545,1.106,0.879,0.555,0.581,0.144,0.101,2021
74.0,North Cyprus,Western Europe,5.536,1.377,0.806,0.801,0.503,0.2,0.196,2021
75.0,Belarus,Commonwealth of Independent States,5.534,1.124,1.007,0.56,0.326,0.199,0.07,2021
76.0,Russian Federation,Commonwealth of Independent States,5.477,1.241,0.992,0.511,0.409,0.06,0.115,2021
77.0,Hong Kong,East Asia,5.477,1.525,0.841,0.893,0.408,0.342,0.232,2021
78.0,Tajikistan,Commonwealth of Independent States,5.466,0.508,0.895,0.498,0.548,0.247,0.152,2021
79.0,Vietnam,Southeast Asia,5.411,0.817,0.873,0.616,0.679,0.091,0.124,2021
80.0,Libya,Middle East and North Africa,5.41,1.044,0.821,0.435,0.474,0.174,0.131,2021
81.0,Malaysia,Southeast Asia,5.384,1.259,0.797,0.587,0.624,0.064,0.27,2021
82.0,Indonesia,Southeast Asia,5.345,0.954,0.786,0.433,0.598,0.046,0.541,2021
83.0,Congo,Sub-Saharan Africa,5.342,0.518,0.392,0.307,0.381,0.124,0.144,2021
84.0,China,East Asia,5.339,1.061,0.785,0.665,0.636,0.117,0.093,2021
85.0,Ivory Coast,Sub-Saharan Africa,5.306,0.669,0.409,0.052,0.438,0.092,0.177,2021
86.0,Armenia,Commonwealth of Independent States,5.283,0.996,0.758,0.585,0.54,0.198,0.079,2021
87.0,Nepal,South Asia,5.269,0.519,0.702,0.496,0.488,0.135,0.287,2021
88.0,Bulgaria,Central and Eastern Europe,5.266,1.181,1.055,0.583,0.494,0.005,0.125,2021
89.0,Maldives,South Asia,5.198,1.115,1.015,0.697,0.575,0.073,0.204,2021
90.0,Azerbaijan,Commonwealth of Independent States,5.171,1.025,0.841,0.541,0.526,0.276,0.043,2021
91.0,Cameroon,Sub-Saharan Africa,5.142,0.543,0.556,0.159,0.425,0.058,0.205,2021
92.0,Senegal,Sub-Saharan Africa,5.132,0.518,0.558,0.357,0.381,0.088,0.158,2021
93.0,Albania,Central and Eastern Europe,5.117,1.008,0.529,0.646,0.491,0.024,0.168,2021
94.0,North Macedonia,Central and Eastern Europe,5.101,1.068,0.772,0.535,0.45,0.022,0.212,2021
95.0,Ghana,Sub-Saharan Africa,5.088,0.68,0.595,0.287,0.517,0.058,0.268,2021
96.0,Niger,Sub-Saharan Africa,5.074,0.162,0.402,0.167,0.516,0.157,0.2,2021
97.0,Turkmenistan,Commonwealth of Independent States,5.066,1.046,1.172,0.439,0.602,0.033,0.366,2021
98.0,Gambia,Sub-Saharan Africa,5.051,0.367,0.511,0.21,0.384,0.123,0.465,2021
99.0,Benin,Sub-Saharan Africa,5.045,0.507,0.058,0.196,0.457,0.178,0.166,2021
100.0,Laos,Southeast Asia,5.03,0.808,0.598,0.33,0.643,0.179,0.268,2021
101.0,Bangladesh,South Asia,5.025,0.635,0.52,0.514,0.603,0.164,0.161,2021
102.0,Guinea,Sub-Saharan Africa,4.984,0.42,0.399,0.206,0.384,0.111,0.25,2021
103.0,South Africa,Sub-Saharan Africa,4.956,0.967,0.895,0.265,0.447,0.051,0.144,2021
104.0,Turkey,Middle East and North Africa,4.948,1.26,0.809,0.59,0.236,0.104,0.097,2021
105.0,Pakistan,South Asia,4.934,0.637,0.423,0.322,0.418,0.097,0.252,2021
106.0,Morocco,Middle East and North Africa,4.918,0.792,0.219,0.558,0.477,0.088,0.034,2021
107.0,Venezuela,Latin America and Caribbean,4.892,0.852,0.897,0.574,0.284,0.072,0.078,2021
108.0,Georgia,Commonwealth of Independent States,4.891,1.03,0.47,0.498,0.488,0.181,0.032,2021
109.0,Algeria,Middle East and North Africa,4.887,0.946,0.765,0.552,0.119,0.12,0.144,2021
110.0,Ukraine,Commonwealth of Independent States,4.875,0.979,0.958,0.517,0.417,0.01,0.181,2021
111.0,Iraq,Middle East and North Africa,4.854,0.91,0.638,0.381,0.302,0.041,0.153,2021
112.0,Gabon,Sub-Saharan Africa,4.852,1.037,0.707,0.362,0.424,0.064,0.058,2021
113.0,Burkina Faso,Sub-Saharan Africa,4.834,0.364,0.472,0.179,0.381,0.122,0.182,2021
114.0,Cambodia,Southeast Asia,4.83,0.603,0.68,0.426,0.702,0.061,0.21,2021
115.0,Mozambique,Sub-Saharan Africa,4.794,0.183,0.634,0.196,0.608,0.163,0.228,2021
116.0,Nigeria,Sub-Saharan Africa,4.759,0.663,0.625,0.051,0.433,0.039,0.212,2021
117.0,Mali,Sub-Saharan Africa,4.723,0.387,0.59,0.11,0.384,0.072,0.164,2021
118.0,Iran,Middle East and North Africa,4.721,1.03,0.557,0.561,0.275,0.144,0.33,2021
119.0,Uganda,Sub-Saharan Africa,4.636,0.364,0.718,0.24,0.398,0.054,0.267,2021
120.0,Liberia,Sub-Saharan Africa,4.625,0.228,0.58,0.253,0.43,0.057,0.221,2021
121.0,Kenya,Sub-Saharan Africa,4.607,0.603,0.508,0.385,0.483,0.073,0.375,2021
122.0,Tunisia,Middle East and North Africa,4.596,0.919,0.515,0.59,0.334,0.044,0.057,2021
123.0,Lebanon,Middle East and North Africa,4.584,1.045,0.868,0.595,0.175,0.026,0.14,2021
124.0,Namibia,Sub-Saharan Africa,4.574,0.882,0.801,0.262,0.411,0.059,0.091,2021
125.0,Palestine,Middle East and North Africa,4.517,0.646,0.819,0.434,0.33,0.075,0.082,2021
126.0,Myanmar,Southeast Asia,4.426,0.666,0.713,0.341,0.601,0.178,0.52,2021
127.0,Jordan,Middle East and North Africa,4.395,0.89,0.685,0.583,0.455,0.15,0.079,2021
128.0,Chad,Sub-Saharan Africa,4.355,0.255,0.353,0.0,0.24,0.084,0.215,2021
129.0,Sri Lanka,South Asia,4.325,0.99,0.82,0.593,0.559,0.049,0.239,2021
130.0,Swaziland,Sub-Saharan Africa,4.308,0.849,0.693,0.074,0.323,0.147,0.067,2021
131.0,Comoros,Sub-Saharan Africa,4.289,0.488,0.367,0.279,0.202,0.101,0.241,2021
132.0,Egypt,Middle East and North Africa,4.283,0.954,0.647,0.426,0.446,0.092,0.069,2021
133.0,Ethiopia,Sub-Saharan Africa,4.275,0.37,0.679,0.331,0.451,0.114,0.241,2021
134.0,Mauritania,Sub-Saharan Africa,4.227,0.666,0.749,0.273,0.218,0.133,0.119,2021
135.0,Madagascar,Sub-Saharan Africa,4.208,0.266,0.503,0.341,0.207,0.087,0.185,2021
136.0,Togo,Sub-Saharan Africa,4.107,0.254,0.239,0.203,0.289,0.107,0.209,2021
137.0,Zambia,Sub-Saharan Africa,4.073,0.528,0.552,0.231,0.487,0.074,0.227,2021
138.0,Sierra Leone,Sub-Saharan Africa,3.849,0.279,0.377,0.1,0.408,0.047,0.243,2021
139.0,India,South Asia,3.819,0.741,0.316,0.383,0.622,0.106,0.246,2021
140.0,Burundi,Sub-Saharan Africa,3.775,0.0,0.062,0.155,0.298,0.212,0.172,2021
141.0,Yemen,Middle East and North Africa,3.658,0.329,0.831,0.272,0.268,0.089,0.092,2021
142.0,Tanzania,Sub-Saharan Africa,3.623,0.433,0.54,0.3,0.549,0.231,0.307,2021
143.0,Haiti,Latin America and Caribbean,3.615,0.294,0.173,0.227,0.257,0.139,0.463,2021
144.0,Malawi,Sub-Saharan Africa,3.6,0.113,0.168,0.298,0.484,0.134,0.213,2021
145.0,Lesotho,Sub-Saharan Africa,3.512,0.451,0.731,0.007,0.405,0.015,0.103,2021
146.0,Botswana,Sub-Saharan Africa,3.467,1.099,0.724,0.34,0.539,0.088,0.027,2021
147.0,Rwanda,Sub-Saharan Africa,3.415,0.364,0.202,0.407,0.627,0.493,0.227,2021
148.0,Zimbabwe,Sub-Saharan Africa,3.145,0.457,0.649,0.243,0.359,0.075,0.157,2021
149.0,Afghanistan,South Asia,2.523,0.37,0.0,0.126,0.0,0.01,0.122,2021
4.0,Switzerland,Western Europe,7.512,2.026,1.226,0.822,0.677,0.461,0.147,2022
3.0,Iceland,Western Europe,7.557,1.936,1.32,0.803,0.718,0.191,0.27,2022
2.0,Denmark,Western Europe,7.636,1.953,1.243,0.777,0.719,0.532,0.188,2022
8.0,Norway,Western Europe,7.365,1.997,1.239,0.786,0.728,0.474,0.217,2022
15.0,Canada,North America,7.025,1.886,1.188,0.783,0.659,0.368,0.217,2022
1.0,Finland,Western Europe,7.821,1.892,1.258,0.775,0.736,0.534,0.109,2022
5.0,Netherlands,Western Europe,7.415,1.945,1.206,0.787,0.651,0.419,0.271,2022
7.0,Sweden,Western Europe,7.384,1.92,1.204,0.803,0.724,0.512,0.218,2022
10.0,New Zealand,Australia and New Zealand,7.2,1.852,1.235,0.752,0.68,0.483,0.245,2022
12.0,Australia,Australia and New Zealand,7.162,1.9,1.203,0.772,0.676,0.341,0.258,2022
9.0,Israel,Middle East and Northern Africa,7.364,1.826,1.221,0.818,0.568,0.143,0.155,2022
22.0,Costa Rica,Latin America and Caribbean,6.582,1.584,1.054,0.744,0.661,0.102,0.089,2022
11.0,Austria,Western Europe,7.163,1.931,1.165,0.774,0.623,0.329,0.193,2022
40.0,Mexico,Latin America and Caribbean,6.128,1.552,0.886,0.623,0.621,0.115,0.092,2022
16.0,United States,North America,6.977,1.982,1.182,0.628,0.574,0.177,0.22,2022
34.0,Brazil,Latin America and Caribbean,6.293,1.462,1.044,0.615,0.546,0.134,0.131,2022
13.0,Ireland,Western Europe,7.041,2.129,1.166,0.779,0.627,0.408,0.19,2022
19.0,Belgium,Western Europe,6.805,1.907,1.106,0.764,0.492,0.204,0.049,2022
23.0,United Arab Emirates,Middle East and Northern Africa,6.576,1.998,0.98,0.633,0.702,0.25,0.204,2022
17.0,United Kingdom,Western Europe,6.943,1.867,1.143,0.75,0.597,0.329,0.289,2022
82.0,Venezuela,Latin America and Caribbean,4.925,0.0,0.968,0.578,0.283,0.082,0.225,2022
26.0,Singapore,Southeastern Asia,6.48,2.149,1.127,0.851,0.672,0.587,0.163,2022
33.0,Panama,Latin America and Caribbean,6.309,1.715,1.107,0.709,0.592,0.051,0.049,2022
14.0,Germany,Western Europe,7.034,1.924,1.088,0.776,0.585,0.358,0.163,2022
39.0,Chile,Latin America and Caribbean,6.172,1.651,1.08,0.748,0.46,0.069,0.124,2022
20.0,France,Western Europe,6.687,1.863,1.219,0.808,0.567,0.266,0.07,2022
48.0,Argentina,Latin America and Caribbean,5.967,1.592,1.102,0.662,0.555,0.085,0.081,2022
29.0,Uruguay,Latin America and Caribbean,6.474,1.615,1.18,0.672,0.665,0.265,0.103,2022
54.0,Colombia,Latin America and Caribbean,5.781,1.452,0.929,0.72,0.545,0.077,0.087,2022
52.0,Thailand,Southeastern Asia,5.891,1.535,1.096,0.697,0.617,0.026,0.321,2022
24.0,Saudi Arabia,Middle East and Northern Africa,6.523,1.87,1.092,0.577,0.651,0.18,0.078,2022
28.0,Spain,Western Europe,6.476,1.808,1.211,0.808,0.505,0.149,0.101,2022
31.0,Malta,Western Europe,6.447,1.838,1.169,0.789,0.679,0.166,0.174,2022
44.0,Uzbekistan,Central and Eastern Europe,6.063,1.219,1.092,0.6,0.716,0.24,0.283,2022
32.0,Slovakia,Central and Eastern Europe,6.391,1.736,1.232,0.707,0.479,0.025,0.118,2022
45.0,Japan,Eastern Asia,6.039,1.835,1.089,0.866,0.537,0.218,0.007,2022
50.0,South Korea,Eastern Asia,5.935,1.851,0.886,0.841,0.414,0.176,0.111,2022
62.0,Ecuador,Latin America and Caribbean,5.533,1.352,0.879,0.708,0.565,0.083,0.08,2022
30.0,Italy,Western Europe,6.467,1.834,1.052,0.801,0.412,0.059,0.085,2022
58.0,Bolivia,Latin America and Caribbean,5.6,1.256,0.88,0.555,0.627,0.064,0.112,2022
60.0,Paraguay,Latin America and Caribbean,5.578,1.409,1.13,0.624,0.629,0.059,0.171,2022
36.0,Kazakhstan,Central and Eastern Europe,6.234,1.668,1.22,0.611,0.584,0.157,0.134,2022
21.0,Slovenia,Central and Eastern Europe,6.63,1.81,1.249,0.769,0.685,0.115,0.118,2022
61.0,Peru,Latin America and Caribbean,5.559,1.397,0.865,0.735,0.545,0.037,0.09,2022
41.0,Poland,Central and Eastern Europe,6.123,1.758,1.174,0.712,0.523,0.14,0.124,2022
57.0,Malaysia,Southeastern Asia,5.711,1.689,0.938,0.62,0.654,0.126,0.213,2022
65.0,Russian Federation,Central and Eastern Europe,5.459,1.685,1.095,0.586,0.401,0.08,0.117,2022
53.0,Jamaica,Latin America and Caribbean,5.85,1.296,1.045,0.646,0.567,0.053,0.08,2022
37.0,Cyprus,Western Europe,6.221,1.815,0.909,0.819,0.448,0.062,0.123,2022
71.0,Indonesia,Southeastern Asia,5.24,1.382,0.883,0.539,0.62,0.047,0.468,2022
63.0,Vietnam,Southeastern Asia,5.485,1.252,0.932,0.611,0.707,0.105,0.143,2022
85.0,Turkey,Middle East and Northern Africa,4.744,1.707,0.865,0.702,0.209,0.115,0.087,2022
88.0,Nigeria,Sub-Saharan Africa,4.552,1.079,0.732,0.3,0.444,0.038,0.175,2022
90.0,Pakistan,Southern Asia,4.516,1.049,0.413,0.374,0.448,0.112,0.181,2022
98.0,Jordan,Middle East and Northern Africa,4.152,1.324,0.724,0.675,0.476,0.2,0.058,2022
59.0,China,Eastern Asia,5.585,1.508,0.958,0.705,0.656,0.142,0.099,2022
27.0,Romania,Central and Eastern Europe,6.477,1.719,1.006,0.655,0.605,0.006,0.039,2022
38.0,Serbia,Central and Eastern Europe,6.178,1.55,1.086,0.658,0.546,0.088,0.219,2022
47.0,Portugal,Western Europe,6.016,1.76,1.078,0.777,0.655,0.039,0.016,2022
51.0,Philippines,Southeastern Asia,5.904,1.268,0.912,0.514,0.678,0.142,0.107,2022
79.0,Morocco,Middle East and Northern Africa,5.06,1.208,0.268,0.565,0.492,0.102,0.02,2022
56.0,Dominican Republic,Latin America and Caribbean,5.737,1.538,1.003,0.577,0.606,0.179,0.084,2022
76.0,Laos,Southeastern Asia,5.14,1.239,0.654,0.479,0.679,0.184,0.197,2022
55.0,Mongolia,Eastern Asia,5.761,1.393,1.197,0.467,0.398,0.059,0.247,2022
49.0,Greece,Western Europe,5.948,1.703,0.98,0.774,0.249,0.108,0.015,2022
102.0,Lebanon,Middle East and Northern Africa,2.955,1.392,0.498,0.631,0.103,0.034,0.082,2022
43.0,Hungary,Central and Eastern Europe,6.086,1.748,1.233,0.668,0.485,0.064,0.078,2022
46.0,Honduras,Latin America and Caribbean,6.022,1.111,0.885,0.555,0.582,0.076,0.202,2022
68.0,Tajikistan,Central and Eastern Europe,5.377,0.966,1.005,0.518,0.572,0.304,0.118,2022
75.0,Bangladesh,Southern Asia,5.155,1.06,0.614,0.581,0.622,0.187,0.125,2022
83.0,Iran,Middle East and Northern Africa,4.888,1.41,0.741,0.642,0.281,0.146,0.241,2022
77.0,Ukraine,Central and Eastern Europe,5.084,1.411,1.081,0.583,0.473,0.017,0.188,2022
81.0,Iraq,Middle East and Northern Africa,4.941,1.289,0.682,0.554,0.328,0.046,0.147,2022
73.0,South Africa,Sub-Saharan Africa,5.194,1.425,1.088,0.361,0.442,0.046,0.089,2022
84.0,Ghana,Sub-Saharan Africa,4.872,1.112,0.595,0.409,0.5,0.056,0.23,2022
101.0,Zimbabwe,Sub-Saharan Africa,2.995,0.947,0.69,0.27,0.329,0.105,0.106,2022
99.0,India,Southern Asia,3.777,1.167,0.376,0.471,0.647,0.123,0.198,2022
69.0,Nepal,Southern Asia,5.377,0.984,0.784,0.499,0.519,0.13,0.237,2022
96.0,Ethiopia,Sub-Saharan Africa,4.241,0.788,0.809,0.457,0.472,0.136,0.205,2022
89.0,Kenya,Sub-Saharan Africa,4.543,1.032,0.605,0.401,0.44,0.082,0.322,2022
67.0,Armenia,Central and Eastern Europe,5.399,1.434,0.82,0.668,0.558,0.21,0.054,2022
92.0,Myanmar,Southeastern Asia,4.394,1.038,0.829,0.491,0.513,0.194,0.452,2022
80.0,Georgia,Central and Eastern Europe,4.973,1.467,0.612,0.595,0.508,0.208,0.0,2022
93.0,Sri Lanka,Southern Asia,4.362,1.415,0.934,0.66,0.529,0.079,0.15,2022
70.0,Bulgaria,Central and Eastern Europe,5.371,1.625,1.163,0.64,0.563,0.021,0.123,2022
95.0,Egypt,Middle East and Northern Africa,4.288,1.388,0.732,0.548,0.469,0.254,0.041,2022
87.0,Uganda,Sub-Saharan Africa,4.603,0.777,0.875,0.418,0.402,0.066,0.222,2022
86.0,Cambodia,Southeastern Asia,4.64,1.019,0.732,0.505,0.74,0.068,0.166,2022
100.0,Tanzania,Sub-Saharan Africa,3.702,0.848,0.597,0.425,0.578,0.27,0.248,2022
103.0,Afghanistan,Southern Asia,2.404,0.758,0.0,0.289,0.0,0.005,0.089,2022
